time,Open,High,Low,Close,Volume,returns,volatility,price,quote_qty,is_buyer_maker,quote_qty_cal,Short_MA_6,Long_MA_13,MACD_613,Signal_Line_4,MACD_Oscillator613,Short_MA_12,Long_MA_26,MACD_1226,Signal_Line_9,MACD_Oscillator1226,atr,highest_high,lowest_low,%K,%D,upper_band,lower_band
2023-06-11 11:00,25763.1,25839,25744.4,25784.9,7831.925,0.000842287,0.006342969,25792.12994,7995.088254,44919,202002027.3,25754.17625,25754.21335,-0.037097175,-4.538009147,4.500911972,25753.36597,25799.80973,-46.4437544,-66.91799155,20.47423715,99.92857143,25919.5,25621.3,54.86250838,42.67829197,25875.4039,25619.53947
2023-06-11 12:00,25784.9,25790,25731.9,25740.2,5258.162,-0.001733573,0.006346108,25765.38102,8117.986871,34623,135478547.4,25750.18303,25752.21144,-2.028404562,-3.534167313,1.505762751,25751.34044,25795.39419,-44.05375335,-62.34514391,18.29139056,90.70714286,25883.9,25621.3,45.27798934,49.2420036,25863.13257,25648.41214
2023-06-11 13:00,25740.3,25767.4,25661,25693.2,9200.824,-0.001825938,0.00503455,25728.07763,9381.324233,52619,236719514.1,25733.90217,25743.78123,-9.879066042,-6.072126805,-3.806939237,25742.39576,25787.82425,-45.42849608,-58.96181435,13.53331826,93.4,25850,25621.3,31.43856581,43.85968784,25849.67884,25650.34069
2023-06-11 14:00,25693.3,25795.4,25683.9,25748.3,9252.004,0.002144536,0.00279075,25731.27295,8649.422489,47365,238065840.3,25738.01583,25744.42677,-6.410937721,-6.207651171,-0.20328655,25743.3041,25784.89653,-41.59242847,-55.48793717,13.8955087,92.37857143,25850,25621.3,55.53126366,44.08260627,25848.18501,25655.92729
2023-06-11 15:00,25748.3,25769.1,25720.8,25741.2,5108.222,-0.000275746,0.002111951,25745.08654,7142.395803,38134,131511617.5,25738.9256,25743.9658,-5.040208638,-5.740674158,0.70046552,25742.98039,25781.65975,-38.67935636,-52.12622101,13.44686465,85.47142857,25839,25621.3,55.07579237,47.34854062,25833.45362,25682.70127
2023-06-11 16:00,25741.1,25950,25726.7,25859.9,24473.362,0.004611285,0.002349808,25851.57529,12015.46244,108859,632674960.3,25773.48971,25760.52783,12.96187891,1.740347068,11.22153184,25760.96803,25787.45532,-26.48729866,-46.99843654,20.51113788,95.35,25950,25621.3,72.58898692,61.06534765,25848.96006,25676.57246
2023-06-11 17:00,25860,26079,25827.7,25932.6,30393.705,0.002811302,0.002419611,25946.17607,12910.21113,131959,788600421.3,25818.94979,25785.10957,33.84022316,14.58029751,19.25992566,25787.37294,25798.20678,-10.83383694,-39.76551662,28.93167968,107.25,26079,25621.3,68.01398296,65.22625408,25891.04246,25656.02612
2023-06-11 18:00,25932.5,26038.3,25914.8,25966.3,14330.775,0.001299523,0.002243939,25973.34808,9744.395249,75465,372218207.3,25861.04985,25810.99392,50.05593503,28.77055252,21.28538251,25814.90018,25810.65813,4.242052861,-30.96400272,35.20605558,106.8857143,26079,25661,73.03827751,71.21374913,25926.54646,25634.70193
2023-06-11 19:00,25966.3,26100,25921.3,26021,16602.194,0.002106577,0.002248588,26032.07935,23621.36148,82520,432189631.6,25906.74989,25840.99479,65.75510821,43.56437479,22.19073342,25846.60785,25826.23901,20.36883772,-20.69743464,41.06627235,112.3785714,26100,25661,82.00455581,74.35227209,25972.73007,25607.30944
2023-06-11 20:00,26021.1,26199,26021,26110.8,22909.434,0.003451059,0.002165043,26110.48136,10410.5532,104724,598176349.4,25965.04992,25879.53839,85.51153635,60.34323942,25.16829694,25887.25279,25847.3176,39.93519237,-8.570909234,48.50610161,120.7642857,26199,25661,83.60594796,79.54959376,26038.49434,25574.34399
2023-06-11 21:00,26110.9,26128.8,25956.4,26034,11804.975,-0.002941312,0.002246498,26053.17611,10044.10346,67049,307557092.6,25984.74995,25901.60433,83.14561332,69.46418898,13.68142434,25909.82929,25861.14593,48.68335978,2.879944569,45.80341521,128.5857143,26199,25661,69.33085502,78.31378626,26076.45251,25563.51562
2023-06-11 22:00,26034,26059.3,25726.2,25883.8,28298.962,-0.005769379,0.002579357,25898.46033,12387.19674,124277,732899544.7,25955.9071,25899.06086,56.84624766,64.41701245,-7.570764792,25905.82478,25862.82401,43.00077459,10.90411057,32.09666402,146.8357143,26199,25661,41.41263941,64.78314746,26084.04159,25568.93126
2023-06-11 23:00,25883.8,25928.1,25806,25909.9,11768.369,0.001008353,0.002546448,25876.4304,11102.37968,65592,304523381.4,25942.76222,25900.60931,42.15291164,55.51137213,-13.35846049,25906.45174,25866.31112,40.14062067,16.75141259,23.38920808,149.9785714,26199,25661,46.26394052,52.33581165,26088.01436,25579.88314
2023-06-12 0:00,25910,26025.1,25844.3,25955.3,15750.686,0.001752226,0.002563892,25916.40835,12036.19627,81399,408201210.2,25946.34444,25908.42226,37.9221789,48.47569484,-10.55351594,25913.96686,25872.90289,41.06396879,21.61392383,19.45004496,155.8642857,26199,25661,54.70260223,47.45972739,26092.18821,25598.61626
2023-06-12 1:00,25955.3,25991.4,25880.4,25925.1,10346.589,-0.001163539,0.002490764,25934.31484,7975.421568,65836,268331696.6,25940.2746,25910.8048,29.46980462,40.87333875,-11.40353413,25915.67965,25876.76934,38.91030742,25.07320055,13.83710687,157.0357143,26199,25661,49.08921933,50.01858736,26100.50343,25607.7756
2023-06-12 2:00,25925.1,25951,25600,25762.4,32042.144,-0.006275771,0.002874637,25755.09311,12081.77033,158777,825248402.2,25889.45329,25889.60411,-0.150824723,24.46367336,-24.61449808,25892.09816,25868.29754,23.8006262,24.81868568,-1.018059481,177.9571429,26199,25600,27.11185309,43.63455822,26101.11203,25604.38192
2023-06-12 3:00,25762.5,25838.8,25743.1,25779.6,8956.359,0.00066764,0.002844929,25792.05445,7572.678082,61452,231002899,25858.06663,25873.88924,-15.82260494,8.349162039,-24.17176698,25874.79075,25861.72735,13.06340443,22.46762943,-9.404224997,177.1928571,26199,25600,29.98330551,35.39479264,26100.50212,25608.50073
2023-06-12 4:00,25779.6,25810.3,25742.9,25804.7,8466.02,0.000973638,0.002851307,25788.12307,13765.70597,46524,218322765.7,25842.81902,25864.00506,-21.18603753,-3.464917789,-17.72111974,25864.00756,25857.5031,6.504459694,19.27499548,-12.77053579,174.0428571,26199,25600,34.1736227,30.4229271,26098.10245,25617.39154
2023-06-12 5:00,25804.8,25811.5,25745.5,25757.5,4769.158,-0.001829124,0.00287143,25786.6347,6710.165834,35230,122980535.2,25818.44216,25848.79005,-30.34789268,-14.21810775,-16.12978494,25847.62178,25850.09546,-2.473681736,14.92526004,-17.39894178,175.3071429,26199,25600,26.29382304,30.15025042,26095.64113,25625.8625
2023-06-12 6:00,25757.5,25896,25729.9,25832.1,10347.155,0.002896244,0.002887725,25820.83197,8785.418155,55660,267172150.6,25822.3444,25846.40576,-24.0613594,-18.15540841,-5.905950994,25845.23382,25848.76247,-3.528650871,11.23447786,-14.76312873,171.2214286,26199,25600,38.74791319,33.07178631,26093.55543,25636.15812
2023-06-12 7:00,25832.2,25851.9,25761.3,25793.3,6778.669,-0.001502007,0.002905138,25808.8712,7967.047377,42811,174949795.1,25814.046,25838.81922,-24.77322232,-20.80253397,-3.970688344,25837.244,25844.65414,-7.41013779,7.505554728,-14.91569252,159.7428571,26199,25600,32.27045075,32.43739566,26093.39206,25637.99562
2023-06-12 8:00,25793.2,25945,25768.8,25927.1,13386.462,0.005187394,0.003091452,25869.45629,9236.573928,65520,346300493.6,25846.34714,25851.43076,-5.083619107,-14.51496803,9.431348919,25851.068,25850.76124,0.306761493,6.065796081,-5.759034588,163.5071429,26199,25600,54.60767947,41.8753478,26093.64631,25648.1489
2023-06-12 9:00,25927,26097.7,25904,25952,26088.064,0.000960385,0.003049962,25999.85376,14552.55942,115662,678285848.9,25876.53367,25865.7978,10.73587751,-4.41462981,15.15050732,25866.596,25858.2604,8.335594134,6.519755691,1.815838442,164.5785714,26199,25600,58.76460768,48.5475793,26103.68098,25665.29185
2023-06-12 10:00,25951.9,26050,25930.3,25950.9,12864.452,-4.24E-05,0.003027231,25984.17151,13036.30747,64677,334272127.2,25897.7812,25877.95525,19.82594167,5.281598782,14.54434289,25879.56584,25865.1226,14.44324826,8.104454206,6.338794058,160.4142857,26128.8,25600,66.35779123,59.91002612,26108.13625,25686.12643
2023-06-12 11:00,25950.9,26018.1,25923.5,25975.7,8226.692,0.000955651,0.003025364,25952.41208,7312.747878,50851,213502500.8,25920.04371,25891.91879,28.12492211,14.41892811,13.70599399,25894.35571,25873.31352,21.04219952,10.69200327,10.35019626,154.8571429,26097.7,25600,75.48724131,66.86988007,26107.11501,25707.88023
2023-06-12 12:00,25975.7,25983.2,25882.7,25920.1,9200.346,-0.002140462,0.00291209,25922.87014,8902.869788,56860,238499374.6,25920.05979,25895.94468,24.11511739,18.29740382,5.817713566,25898.31637,25876.77918,21.53719325,12.86104127,8.676151987,138.2428571,26097.7,25600,64.31585292,68.72029515,26109.01429,25713.11042
2023-06-12 13:00,25920.1,25921.2,25773.1,25790.5,17071.587,-0.004999981,0.00305261,25837.30109,7972.991483,98073,441083733.4,25883.04271,25880.88115,2.161558688,11.84306577,-9.68150708,25881.72924,25870.38813,11.34110921,12.55705486,-1.215945641,140.1,26097.7,25600,38.27606992,59.35972139,26105.48365,25705.75357
2023-06-12 14:00,25790.5,25866.9,25722,25837.4,17810.452,0.001818499,0.003068819,25799.96249,9585.633684,90765,459508993.5,25870.00194,25874.66956,-4.667622503,5.23879046,-9.906412963,25874.90936,25867.94457,6.964791416,11.43860217,-4.473810752,137.5357143,26097.7,25600,47.69941732,50.09711339,26099.46845,25694.43021
2023-06-12 15:00,25837.4,25856.4,25753.6,25809.3,11200.354,-0.001087571,0.003022805,25808.64271,9519.200581,63349,289065934.6,25852.65853,25865.33105,-12.67252435,-1.925735466,-10.74678889,25864.81561,25863.60052,1.215086115,9.393898957,-8.178812842,136.95,26097.7,25600,42.05344585,42.67631103,26081.44543,25690.10957
2023-06-12 16:00,25809.3,25894,25774.4,25814.1,11538.351,0.000185979,0.002888845,25840.89404,9846.507749,61641,298161305.6,25841.6418,25858.01233,-16.37052449,-7.703651077,-8.666873417,25857.01321,25859.93382,-2.920609902,6.930997185,-9.851607088,120.4214286,26097.7,25722,24.51424009,38.08903442,26037.57114,25707.02513
2023-06-12 17:00,25814,25962.5,25640,25797.5,33546.009,-0.000643059,0.002834641,25803.40085,9470.897001,150991,865601117.1,25829.02986,25849.36771,-20.33785011,-12.75733069,-7.58051942,25847.85733,25855.30909,-7.4517608,4.054445588,-11.50620639,136.6214286,26097.7,25640,34.41118637,33.6596241,26003.92749,25715.69125
2023-06-12 18:00,25797.4,25856.2,25741.7,25838,8879.715,0.00156992,0.002573083,25798.07782,6831.994807,55420,229079578.6,25831.59276,25847.74375,-16.15099436,-14.11479616,-2.036198202,25846.34082,25854.02694,-7.686118218,1.706332827,-9.392451045,139.9857143,26097.7,25640,43.25977715,34.06173453,26000.22658,25709.35391
2023-06-12 19:00,25838,25842.8,25750.1,25816.8,6444.775,-0.000820497,0.00256465,25798.67724,6938.256298,45954,166266670.1,25827.36626,25843.32322,-15.95696046,-14.85166188,-1.10529858,25841.79608,25851.26938,-9.47330858,-0.529595454,-8.943713126,141.8928571,26097.7,25640,38.62792222,38.76629524,25998.05006,25703.75511
2023-06-12 20:00,25816.7,25886,25795.1,25886,6039.529,0.002680425,0.002609404,25842.78662,8728.087263,37603,156078259.2,25844.11875,25849.4199,-5.301145398,-11.03145529,5.730309889,25848.59668,25853.84202,-5.245343096,-1.472744983,-3.772598114,136.5214286,26097.7,25640,53.74699585,45.21156507,25991.11668,25703.32632
2023-06-12 21:00,25886,25933.3,25867.9,25918.6,7110.36,0.001259368,0.002615153,25901.12168,8775.476489,39698,184166299.5,25865.39911,25859.30277,6.096339145,-4.180337514,10.27667666,25859.36642,25858.63891,0.727511264,-1.032693733,1.760204997,134.7214286,26097.7,25640,60.86956522,51.08149443,25985.95043,25705.17325
2023-06-12 22:00,25918.7,25961,25878,25921.4,7156.29,0.000108031,0.002160029,25914.51634,9846.475546,42860,185451794.1,25881.39936,25868.1738,13.22556074,2.782021787,10.44353895,25868.91005,25863.28788,5.62216911,0.298278835,5.323890275,128.0642857,26097.7,25640,61.48131964,58.69929357,25990.35166,25716.71434
2023-06-12 23:00,25921.4,25927.8,25852.9,25894.8,4880.25,-0.001026179,0.002178392,25896.96473,7084.040223,35611,126383662.1,25885.22812,25871.97755,13.25057148,6.969441663,6.281129815,25872.89312,25865.62211,7.271007375,1.692824543,5.578182832,119.5785714,26050,25640,62.14634146,61.49907544,25993.70406,25723.85297
2023-06-13 0:00,25894.8,26026,25807.4,25858.4,18431.779,-0.001405688,0.002200229,25918.21262,9652.496212,90228,477718767.1,25877.56294,25870.0379,7.525044524,7.191682808,0.333361717,25870.66341,25865.08714,5.576268041,2.469513243,3.106754798,126.6428571,26026,25640,56.58031088,60.069324,25998.39738,25732.16861
2023-06-13 1:00,25858.4,26049.5,25806,25955.7,16245.532,0.0037628,0.00229462,25937.8217,9743.986881,84828,421373712.4,25899.88781,25882.27534,17.61247518,11.35999976,6.252475426,25883.74596,25871.7992,11.94675696,4.364961986,7.581794974,137.2785714,26049.5,25640,77.09401709,65.27355648,26004.31239,25741.3723
2023-06-13 2:00,25955.7,26155.5,25927.6,26115.4,21834.632,0.006152791,0.002579939,26048.27361,16374.35095,91684,568754468.5,25961.46272,25915.57886,45.88386232,25.16954478,20.71431753,25919.38504,25889.84371,29.54133652,9.400236893,20.14109963,146.3785714,26155.5,25640,92.22114452,75.29849083,26034.71208,25733.71677
2023-06-13 3:00,26115.4,26134,26030.4,26054.6,13879.089,-0.002328128,0.00262079,26092.60464,13632.72585,76134,362141582,25988.07337,25935.43903,52.63434985,36.15546681,16.47888304,25940.18734,25902.04788,38.13946767,15.14808305,22.99138462,143.2,26155.5,25640,80.42677013,83.24731058,26070.88145,25725.92075
2023-06-13 4:00,26054.7,26062.1,25963.7,26042.9,10884.398,-0.000449057,0.002383339,26014.39227,9486.252332,60337,283150999.2,26003.73812,25950.79059,52.94753202,42.8722929,10.07523913,25955.98929,25912.48137,43.50792406,20.82005125,22.68787281,139.8785714,26155.5,25640,78.157129,83.60168122,26085.04796,25726.24784
2023-06-13 5:00,26042.9,26109.5,26016.8,26065.8,9575.423,0.000879318,0.002382092,26063.05947,9672.263868,56375,249564819.1,26021.47009,25967.22051,54.24958103,47.42320815,6.826372878,25972.88325,25923.8383,49.04494347,26.46502969,22.57991378,139.1571429,26155.5,25640,82.59941804,80.39443906,26097.19732,25720.41904
2023-06-13 6:00,26065.8,26125,26041.2,26068.3,7349.872,9.59E-05,0.002381487,26084.29742,7719.57067,47433,191716247.2,26034.85006,25981.66044,53.18962813,49.72977614,3.459851988,25987.56275,25934.53917,53.02357755,31.77673927,21.24683829,136.6,26155.5,25640,83.08438409,81.28031038,26115.48921,25712.13975
2023-06-13 7:00,26068.2,26103.5,26055.5,26060.2,6285.507,-0.000310722,0.002377966,26081.29709,10550.04806,38538,163934175.4,26042.0929,25992.88037,49.21252929,49.5228774,-0.310348111,25998.73771,25943.84738,54.89032987,36.39945739,18.49087248,116.9928571,26155.5,25741.7,76.96955051,80.88445088,26134.94351,25705.57395
2023-06-13 8:00,26060.3,26284.7,26044.9,26167.8,27877.529,0.004128902,0.002469506,26166.08227,13804.28549,107744,729445717.3,26078.00922,26017.86889,60.14032472,53.76985633,6.370468393,26024.74729,25960.43646,64.31083006,41.98173192,22.32909814,125.9428571,26284.7,25750.1,78.13318369,79.3957061,26173.63999,25691.19868
2023-06-13 9:00,26167.7,26197.3,26090.5,26138.1,13661.195,-0.001134983,0.002148598,26135.09997,9802.361864,76646,357036697,26095.17801,26035.04476,60.13324745,56.31521277,3.818034671,26042.18617,25973.59672,68.58944611,47.30327476,21.28617135,126.95,26284.7,25795.1,70.05718954,75.05330791,26200.28647,25694.33209
2023-06-13 10:00,26138.1,26160.9,26098.2,26144.5,6745.885,0.000244853,0.002133154,26129.64414,9454.909863,43766,176267574.5,26109.27001,26050.68123,58.58878187,57.22464041,1.364141458,26057.92676,25986.25623,71.67053337,52.17672648,19.49380689,124.9357143,26284.7,25806,70.71234594,72.96757306,26219.29631,25708.29041
2023-06-13 11:00,26144.4,26200,26076.5,26178.1,18913.988,0.001285165,0.002100492,26137.74555,10789.43234,101420,494369005.7,26128.93572,26068.88391,60.05181185,58.35550899,1.696302863,26076.41495,26000.46688,75.94807429,56.93099604,19.01707825,129.0857143,26284.7,25806,77.73135576,72.83363041,26236.06939,25724.42761
2023-06-13 12:00,26178.1,26430.5,25888,26070.6,88923.628,-0.004106486,0.002360275,26192.79904,18987.64837,364469,2329158718,26112.26837,26069.12906,43.13930727,52.2690283,-9.129721029,26075.52034,26005.66192,69.85842032,59.5164809,10.34193942,161.9071429,26430.5,25806,42.36989592,63.60453254,26261.59274,25734.09476
2023-06-13 13:00,26070.6,26136.8,25989.6,26025.4,27233.002,-0.001733754,0.002400267,26076.57857,11388.08829,151881,710143516.3,26087.44884,26062.88206,24.56678173,41.18812967,-16.62134795,26067.80952,26007.124,60.68551854,59.75028843,0.935230116,167.0714286,26430.5,25806,35.13210568,51.74445245,26260.74849,25762.25679
2023-06-13 14:00,26025.3,26043.9,25900,25975.7,25482.064,-0.001909673,0.002440032,25971.11817,10722.78968,136762,661797695.4,26055.5206,26050.42748,5.093121932,26.75012658,-21.65700464,26053.63883,26004.7963,48.84252691,57.56873612,-8.726209212,161.7357143,26430.5,25806,27.17373899,34.89191353,26249.41902,25790.8903
2023-06-13 15:00,25975.7,25975.9,25708,25750.9,43373.902,-0.008654242,0.003149639,25818.71908,10254.997,210434,1119858591,25968.48614,26007.63784,-39.15169516,0.38939788,-39.54109304,26007.06362,25985.98917,21.07445624,50.26988015,-29.19542391,163.4785714,26430.5,25708,5.937716263,22.74785365,26246.48652,25795.82698
2023-06-13 16:00,25750.9,25880,25727,25850.9,17444.061,0.003883359,0.003216763,25810.1599,9809.087107,83934,450234003.7,25934.8901,25985.24672,-50.35661603,-19.90900768,-30.44760835,25983.03845,25975.98256,7.055888547,41.62708183,-34.57119328,158.1285714,26430.5,25708,19.77854671,17.63000066,26250.68938,25788.36145
2023-06-13 17:00,25850.8,25887.6,25768.1,25812.1,9943.98,-0.001500915,0.00321626,25833.03278,15312.54583,58706,256883161.3,25899.80721,25960.51147,-60.70425673,-36.2271073,-24.47714942,25956.74023,25963.84311,-7.102885441,31.88108837,-38.98397381,159.2642857,26430.5,25708,14.4083045,13.37485582,26256.45098,25775.79095
2023-06-13 18:00,25812.1,25973,25788.7,25875.2,16056.07,0.00244459,0.00327006,25885.51201,12398.02394,86183,415619592.8,25892.77658,25948.32412,-55.54753647,-43.95527897,-11.5922575,25944.19558,25957.27695,-13.08137919,22.88859486,-35.96997405,165.4,26430.5,25708,23.14186851,19.10957324,26257.91466,25771.42685
2023-06-13 19:00,25875.1,25921.1,25855.4,25891.2,5776.35,0.000618353,0.003265798,25881.33477,8305.863222,40505,149499648.1,25892.32613,25940.16353,-47.83740013,-45.50812743,-2.329272696,25936.04241,25952.38237,-16.33995544,15.0428848,-31.38284024,163.4714286,26430.5,25708,25.35640138,20.96885813,26258.82003,25768.95848
2023-06-13 20:00,25891.2,25949.7,25808.1,25835.9,11851.804,-0.002135861,0.003286334,25870.31525,9767.809515,71410,306609905.8,25876.20438,25925.26874,-49.06436155,-46.93062108,-2.133740469,25920.63589,25943.75404,-23.11815671,7.4106765,-30.52883321,167.6,26430.5,25708,17.70242215,22.06689735,26261.25318,25761.73559
2023-06-13 21:00,25835.8,25872.9,25802,25833.2,5313.463,-0.000104506,0.003162339,25837.494,8975.4332,31314,137286568.4,25863.91741,25912.11606,-48.1986497,-47.43783253,-0.760817173,25907.18421,25935.56485,-28.3806431,0.25241258,-28.63305568,169.2357143,26430.5,25708,17.32871972,20.12918108,26266.29478,25746.66122
2023-06-13 22:00,25833.3,25851.1,25790.6,25829,4602.311,-0.000162581,0.002783934,25823.98562,7446.410372,31242,118850013.1,25853.94101,25900.24234,-46.30133021,-46.9832316,0.681901388,25895.15587,25927.67116,-32.51529035,-6.301128006,-26.21416234,156.4285714,26430.5,25708,16.74740484,17.25951557,26266.59131,25723.93589
2023-06-13 23:00,25829.1,25924.6,25827.9,25918,6851.29,0.003445739,0.002887033,25870.58231,14054.32942,32745,177246861.9,25872.24358,25902.77915,-30.53557011,-40.404167,9.868596894,25898.67035,25926.95478,-28.28442663,-10.69778773,-17.5866389,155.7071429,26430.5,25708,29.06574394,21.0472895,26256.88536,25711.43961
2023-06-14 0:00,25918,26021.5,25897.6,25978.2,12865.836,0.00232271,0.002943398,25956.37959,10756.56061,68660,333950523,25902.51684,25913.55356,-11.03671412,-28.65718585,17.62047173,25910.90568,25930.75072,-19.8450385,-12.52723788,-7.317800619,160.0785714,26430.5,25708,37.39792388,27.73702422,26253.86496,25708.65874
2023-06-14 1:00,25978.1,26041.8,25942.8,26034.9,8837.597,0.002182599,0.00298088,25983.42048,15469.05202,48978,229630998.9,25940.3406,25930.88876,9.451839096,-13.41357587,22.86541497,25929.98173,25938.46548,-8.483751074,-11.71854052,3.234789448,158.3285714,26430.5,25708,45.24567474,37.23644752,26247.1652,25707.3946
2023-06-14 2:00,26034.9,26045.8,26000,26015,5160.46,-0.000764359,0.002984791,26016.16922,7188.455469,38246,134255400.6,25961.67186,25942.90465,18.76720478,-0.541263613,19.30846839,25943.06147,25944.13471,-1.073240968,-9.589480611,8.516239643,122.85,26136.8,25708,71.59514925,51.41291596,26239.76164,25707.98534
2023-06-14 3:00,26015,26022.6,25952.8,25970.7,6405.135,-0.001702864,0.003006167,25975.79417,9018.471582,40230,166378468.4,25964.25133,25946.87542,17.3759101,6.625605873,10.75030423,25947.31355,25946.10251,1.211041776,-7.429376134,8.64041791,117.3214286,26045.8,25708,77.76791001,64.869578,26229.6552,25707.54149
2023-06-14 4:00,25970.7,25996.4,25952.1,25965.5,4855.065,-0.000200226,0.002831282,25976.78198,8149.788821,27351,126118965,25964.60809,25949.53607,15.07201907,10.00417115,5.06784792,25950.11146,25947.53936,2.572106127,-5.429079682,8.001185809,110.2071429,26045.8,25708,76.2285376,75.19719895,26203.21747,25715.04919
2023-06-14 5:00,25965.5,25975.3,25820,25833.2,11550.711,-0.005095223,0.003018829,25894.3475,13560.99728,64231,299098124.5,25927.06292,25932.91663,-5.853710908,3.661018329,-9.514729236,25932.12508,25939.06978,-6.944690818,-5.732201909,-1.212488909,102.1642857,26045.8,25727,33.31242158,62.43628973,26178.03244,25716.15897
2023-06-14 6:00,25833.2,25916.5,25825.1,25879.1,6620.639,0.001776783,0.00306007,25871.5879,7801.634829,36313,171286443.8,25913.35923,25925.22854,-11.86931249,-2.551113999,-9.318198492,25923.96738,25934.62757,-10.66019052,-6.717799632,-3.942390892,97.76428571,26045.8,25768.1,39.97119193,49.8373837,26150.56187,25717.82392
2023-06-14 7:00,25879.1,25911.1,25860,25884.1,7089.961,0.000193206,0.003036086,25883.58499,15017.35997,34651,183513608.1,25904.99945,25919.35304,-14.35358642,-7.272102968,-7.081483453,25917.83394,25930.88479,-13.05085051,-7.984409808,-5.066440706,92.87857143,26045.8,25788.7,37.10618436,36.79659929,26116.29726,25726.67247
2023-06-14 8:00,25884.1,25937.5,25872.5,25916.3,6796.331,0.001244007,0.002941408,25904.34232,12675.46349,33938,176054484.7,25908.22818,25918.91689,-10.68870979,-8.638745696,-2.049964092,25917.59795,25929.80443,-12.20648611,-8.82882507,-3.377661045,84.35714286,26045.8,25790.6,49.25548589,42.11095406,26054.16994,25759.95412
2023-06-14 9:00,25916.3,25983.1,25898,25972.1,8086.906,0.002153085,0.002969451,25941.38642,11757.52167,34539,209785553.5,25926.47727,25926.51448,-0.037205329,-5.198129549,5.160924221,25925.98288,25932.93744,-6.954559749,-8.453972005,1.499412257,85.74285714,26045.8,25790.6,71.12068966,52.49411997,26025.38931,25775.21554
2023-06-14 10:00,25972.1,25977.3,25921.5,25945.1,5860.095,-0.001039577,0.002947812,25954.56447,13445.60651,38825,152096213.5,25931.79805,25929.16955,2.62849966,-2.067477865,4.695977526,25928.92397,25933.83837,-4.914394536,-7.746056512,2.831661976,79.61428571,26045.8,25790.6,60.54075235,60.30564263,26022.79525,25776.15422
2023-06-14 11:00,25945.2,26022,25935.5,25967.2,8217.381,0.000851799,0.002145442,25967.2882,11104.43178,38250,213383100.7,25941.91289,25934.60247,7.310421096,1.683681719,5.626739377,25934.81259,25936.3096,-1.497007038,-6.496246617,4.999239579,80.72857143,26045.8,25790.6,69.20062696,66.95402299,26027.61277,25786.19362
2023-06-14 12:00,25967.3,26077,25947.4,26006.8,13593.596,0.001525001,0.002005334,25994.31513,10884.90002,75111,353356218.2,25960.45207,25944.9164,15.53566193,7.224473804,8.311188127,25945.88758,25941.53111,4.356467577,-4.325703778,8.682171355,85.66428571,26077,25820,72.6848249,67.4754014,26033.80569,25798.41623
2023-06-14 13:00,26006.9,26017.9,25915.6,25981.5,12808.509,-0.000972822,0.001983697,25968.46071,11796.00334,72159,332617262.7,25966.46576,25950.14263,16.3231293,10.863936,5.459193298,25951.36641,25944.49177,6.874643215,-2.08563438,8.960277594,86.06428571,26077,25820,62.84046693,68.24197293,26035.94378,25809.82092
2023-06-14 14:00,25981.5,26022.2,25956.3,25990.2,8129.182,0.000334854,0.001920359,25989.7377,8745.821895,46996,211275307.9,25973.24697,25955.86511,17.38185915,13.47110526,3.910753887,25957.34081,25947.87756,9.463246427,0.224141782,9.239104645,81.92142857,26077,25820,66.22568093,67.25032425,26043.48647,25812.7008
2023-06-14 15:00,25990.2,26013.5,25932.9,25976.4,7049.496,-0.000530969,0.001925112,25970.99601,8624.322456,42121,183082432.5,25974.14784,25958.79867,15.34916889,14.22233071,1.126838175,25960.27299,25949.99034,10.28265639,2.235844704,8.046811688,80.60714286,26077,25820,60.85603113,63.307393,26047.28541,25817.86799
2023-06-14 16:00,25976.4,26007,25950,25955.8,5267.584,-0.000793028,0.001863019,25969.20836,7637.113488,32354,136794986.4,25968.9056,25958.37029,10.53531081,12.74752275,-2.21221194,25959.58484,25950.42068,9.164158144,3.621507392,5.542650752,81.40714286,26077,25820,52.84046693,59.97405966,26049.42105,25825.62166
2023-06-14 17:00,25955.9,26040,25870,26017.9,19086.527,0.002392529,0.001921936,25952.98269,12722.99776,86324,495352304.8,25982.904,25966.87453,16.02946665,14.06030031,1.96916634,25968.5564,25955.41915,13.13725316,5.524656545,7.612596611,88.56428571,26077,25820,77.00389105,63.56679637,26044.90808,25841.6835
2023-06-14 18:00,26018,26099.3,25750,25905.1,63267.873,-0.004335477,0.002189332,25896.83279,14195.98805,271288,1638437528,25960.67428,25958.0496,2.624685873,9.486054536,-6.861368663,25958.79388,25951.69181,7.102073998,5.840140035,1.261933962,110.35,26099.3,25750,44.4030919,58.08248329,26034.8407,25859.03559
2023-06-14 19:00,25905,25970.4,25820.1,25860.5,17381.713,-0.001721669,0.002082131,25889.13832,14140.90543,91082,449997572.1,25932.05306,25944.11394,-12.06088137,0.867280172,-12.92816155,25943.67174,25944.93686,-1.265112795,4.419089469,-5.684202265,109.9928571,26099.3,25750,31.63469797,51.01389364,26032.71376,25863.01814
2023-06-14 20:00,25860.5,25872.9,24796.8,24920.1,145479.758,-0.036364339,0.008322682,25278.5803,17141.52822,527837,3677521745,25642.92361,25797.82624,-154.9026213,-61.4406804,-93.46194086,25786.19917,25869.02302,-82.8238476,-13.02949795,-69.79434966,180.3285714,26099.3,24796.8,9.466410749,28.5014002,26224.86475,25603.08722
